shell,profile_id,first_size,second_size,rest_size,nnls_linf_residual,nnls_l2_residual,nnls_reported_resnorm,nnls_nonzero_coefficients,max_scaled_coefficient,status,scale_max_abs_gap_coeff
12,3089,9,10,5,9.992007221626409e-16,3.376264939428344e-15,6.585953744646459e-16,80,1.8977226147852255,PASS_NUMERICAL,
12,3090,9,10,5,1.4432899320127037e-15,3.0408610709857334e-15,6.16703506510312e-16,82,1.875154658054866,PASS_NUMERICAL,
12,3091,9,10,5,1.3322676295501878e-15,3.0901672737104838e-15,5.901385306402376e-16,80,1.8283710070497028,PASS_NUMERICAL,
12,3092,9,10,5,1.5543122344752194e-15,3.277207504074381e-15,7.186642219781544e-16,81,1.9291460529899689,PASS_NUMERICAL,
12,3093,9,10,5,1.3322676295501878e-15,3.077036484156004e-15,4.174568343281173e-16,78,1.4896799222222266,PASS_NUMERICAL,
12,3094,9,10,5,1.3322676295501878e-15,3.158940300392557e-15,6.823570364108675e-16,80,1.9107089106319817,PASS_NUMERICAL,
12,3095,9,10,5,1.4432899320127037e-15,3.0514736189021265e-15,5.185428553584739e-16,78,1.8158196969286755,PASS_NUMERICAL,
12,3096,9,10,5,1.0824674490095276e-15,3.232922935777379e-15,7.858047499280998e-16,79,1.7111408247652178,PASS_NUMERICAL,
12,3097,9,10,5,1.1657341758564144e-15,2.7605870782545027e-15,7.811351658123736e-16,80,1.7971628266066852,PASS_NUMERICAL,
12,3098,9,10,5,1.27675647831893e-15,3.228897533390104e-15,6.297798009342641e-16,83,1.4557595190974988,PASS_NUMERICAL,
12,3099,9,10,5,1.3322676295501878e-15,3.1550060779556684e-15,6.964797194050677e-16,81,1.81493258618409,PASS_NUMERICAL,
12,3100,9,10,5,9.992007221626409e-16,3.0723973371481204e-15,5.948296113421899e-16,80,1.897697358018992,PASS_NUMERICAL,
12,3101,9,10,5,1.1102230246251563e-15,2.9929064067548706e-15,8.820260670504514e-16,83,1.8201297604658453,PASS_NUMERICAL,
12,3102,9,10,5,8.595554823465079e-16,2.3332926466341534e-15,5.060668377321172e-16,73,1.4944049020056809,PASS_NUMERICAL,
12,3103,9,10,5,9.992007221626409e-16,2.4243566918457665e-15,6.262365669921487e-16,80,1.9132682812910973,PASS_NUMERICAL,
12,3104,9,10,5,7.2164496600635185e-16,2.0920238025624365e-15,2.549094001255516e-16,77,1.5892227131208372,PASS_NUMERICAL,
12,3105,9,10,5,1.7763568394002505e-15,3.988112888995587e-15,2.258473332521921e-16,78,1.859942710967976,PASS_NUMERICAL,
12,3106,9,10,5,1.7763568394002505e-15,3.585187197090442e-15,4.836879892150672e-16,77,1.8930239320880728,PASS_NUMERICAL,
12,3107,9,10,5,1.4432899320127037e-15,3.764837749072698e-15,4.520378647360223e-16,81,1.9904159330136395,PASS_NUMERICAL,
12,3108,9,10,5,1.5543122344752194e-15,3.30449513210474e-15,8.096237571278484e-16,81,1.889582647498826,PASS_NUMERICAL,
12,3109,9,10,5,1.3808398868775384e-15,3.2333474120289964e-15,9.18643351994086e-16,79,1.8452129106017736,PASS_NUMERICAL,
12,3110,9,10,5,1.0112007509761288e-15,2.9445408451222468e-15,4.303630299841882e-16,80,2.059594492625876,PASS_NUMERICAL,
12,3111,9,10,5,1.1102230246251563e-15,3.0344832147688765e-15,5.194990146641931e-16,84,1.971176878193612,PASS_NUMERICAL,
12,3112,9,10,5,1.3877787807814457e-15,3.617423995694245e-15,6.744784571076254e-16,82,1.989111965324241,PASS_NUMERICAL,
12,3113,9,10,5,1.1102230246251563e-15,3.441824787885551e-15,6.409712758635631e-16,82,1.98584674829398,PASS_NUMERICAL,
12,3114,9,10,5,1.2490009027033013e-15,3.466809330817365e-15,1.1326776956123345e-15,76,1.8797104098821904,PASS_NUMERICAL,
12,3115,9,10,5,1.1580363404317673e-15,3.309693699283823e-15,6.215899754657857e-16,79,1.993986283870008,PASS_NUMERICAL,
12,3116,9,10,5,1.5543122344752194e-15,2.9928427014514625e-15,7.922922934933297e-16,76,1.8031654381741975,PASS_NUMERICAL,
12,3117,9,10,5,1.2212453270876722e-15,3.0475633113463398e-15,8.89309101650829e-16,77,1.9731621028727304,PASS_NUMERICAL,
12,3118,9,10,5,1.27675647831893e-15,2.8265683976888265e-15,3.0862808999348913e-16,82,1.9709296511546748,PASS_NUMERICAL,
12,3119,9,10,5,1.8318679906315083e-15,3.575677705776196e-15,5.407659644993658e-16,80,1.9714976455599045,PASS_NUMERICAL,
12,3120,9,10,5,1.2212453270876722e-15,2.9230671213460047e-15,4.506980811296311e-16,78,1.6248367537224715,PASS_NUMERICAL,
12,3121,9,10,5,8.881784197001252e-16,2.738942924077096e-15,7.245890783864027e-16,77,1.5031355278764855,PASS_NUMERICAL,
12,3122,9,10,5,1.5543122344752194e-15,3.398664286767843e-15,7.82623297515702e-16,82,1.831356719128896,PASS_NUMERICAL,
12,3123,9,10,5,1.5543122344752194e-15,3.4808022625842725e-15,5.454145970416007e-16,79,1.4852802655012038,PASS_NUMERICAL,
12,3124,9,10,5,1.27675647831893e-15,3.4326692275593207e-15,6.971162188147999e-16,80,1.5430304341328889,PASS_NUMERICAL,
12,3125,9,10,5,7.399679827213569e-16,2.2653868207194586e-15,2.1781551667841547e-16,76,1.4348994678352478,PASS_NUMERICAL,
12,3126,9,10,5,1.0269562977782698e-15,3.016604302832045e-15,3.435002550846576e-16,76,1.5066598051169495,PASS_NUMERICAL,
12,3127,9,10,5,1.3322676295501878e-15,3.1466054640125506e-15,4.523988178663454e-16,74,1.813795908687328,PASS_NUMERICAL,
12,3128,9,10,5,1.1102230246251563e-15,2.8350096217639635e-15,4.49616220996238e-16,74,1.6334370774240754,PASS_NUMERICAL,
12,3129,9,11,4,1.0269562977782698e-15,2.509083996039716e-15,2.714714598578364e-16,76,2.00718801955818,PASS_NUMERICAL,
12,3130,9,11,4,1.0130785099704551e-15,2.4672162709673547e-15,2.256041791165472e-16,83,1.5223728791245796,PASS_NUMERICAL,
12,3131,9,11,4,1.0755285551056204e-15,2.955745250203989e-15,4.3514725902267454e-16,80,2.111030133067098,PASS_NUMERICAL,
12,3132,9,11,4,1.1657341758564144e-15,3.286298372677007e-15,5.261791056677493e-16,83,2.126033878129481,PASS_NUMERICAL,
12,3133,9,11,4,7.771561172376097e-16,2.249279951680733e-15,2.3102434335634353e-16,76,1.954934029654394,PASS_NUMERICAL,
12,3134,9,11,4,7.2164496600635185e-16,2.056907203752388e-15,4.496776872600793e-16,78,1.8420219599883725,PASS_NUMERICAL,
12,3135,9,11,4,1.2212453270876722e-15,3.024855300117069e-15,3.5048952344243974e-16,78,2.103983206654904,PASS_NUMERICAL,
12,3136,9,11,4,1.0269562977782698e-15,3.1502668484846704e-15,2.5935851386004995e-16,76,2.067717948181289,PASS_NUMERICAL,
12,3137,9,11,4,1.003944106667265e-15,2.414009127603387e-15,2.675547607997185e-16,77,1.583201524452486,PASS_NUMERICAL,
12,3138,9,11,4,1.1900203045200897e-15,3.408425411472947e-15,3.158827266234751e-16,82,2.162635980229421,PASS_NUMERICAL,
12,3139,9,11,4,1.7763568394002505e-15,3.3090461842384214e-15,5.344699118395642e-16,81,1.7050366219260331,PASS_NUMERICAL,
12,3140,9,11,4,8.967707219170729e-16,2.3037935228760863e-15,5.73444109838971e-16,76,1.4414926704467528,PASS_NUMERICAL,
12,3141,9,11,4,1.1622647289044608e-15,2.934135248164504e-15,1.7587827320498475e-16,78,2.052405920041468,PASS_NUMERICAL,
12,3142,9,11,4,9.992007221626409e-16,2.694403039133861e-15,5.562596298046685e-16,79,1.8663904751909437,PASS_NUMERICAL,
12,3143,9,11,4,1.4988010832439613e-15,3.218869464554379e-15,2.3474160816026973e-16,74,2.0046114045644297,PASS_NUMERICAL,
12,3144,9,11,4,9.922618282587337e-16,2.545131777856416e-15,2.1149781819063124e-16,77,2.0032889772331504,PASS_NUMERICAL,
12,3145,9,11,4,1.044303532538038e-15,3.0613116500756468e-15,5.9395159935198915e-16,78,2.099865852199541,PASS_NUMERICAL,
12,3146,9,11,4,1.1657341758564144e-15,3.071447512787233e-15,1.9321250633407976e-16,79,2.1338373081004565,PASS_NUMERICAL,
12,3147,9,11,4,1.5265566588595902e-15,2.8895046970246818e-15,3.8062559297453103e-16,78,1.5539421344422466,PASS_NUMERICAL,
12,3148,9,11,4,1.4432899320127037e-15,3.468273625880134e-15,5.523107128109927e-16,75,1.70502629119729,PASS_NUMERICAL,
12,3149,9,11,4,1.0096090630185017e-15,2.777232416843732e-15,1.7793348211534087e-16,77,2.0348506029657845,PASS_NUMERICAL,
12,3150,9,11,4,1.054711873393899e-15,2.946869467146912e-15,3.7848682220595983e-16,75,2.0889964443306743,PASS_NUMERICAL,
12,3151,9,11,4,9.992007221626409e-16,3.3529590884805696e-15,2.9431559450966035e-16,81,2.229093589824383,PASS_NUMERICAL,
12,3152,9,11,4,1.214306433183765e-15,2.816952889924449e-15,3.341885464485934e-16,77,2.053858526505899,PASS_NUMERICAL,
12,3153,9,11,4,7.2164496600635185e-16,2.4630515700108628e-15,2.366136376903796e-16,77,2.00174253815943,PASS_NUMERICAL,
12,3154,9,11,4,8.881784197001252e-16,2.528916409856756e-15,5.857118032899504e-16,78,1.8289443077186915,PASS_NUMERICAL,
12,3155,9,11,4,1.1102230246251563e-15,3.4168130589730927e-15,2.1735895657971222e-16,80,2.283078538403158,PASS_NUMERICAL,
12,3156,9,11,4,9.342841170850713e-16,2.193425496120298e-15,3.946765257417869e-16,76,1.6222672479969469,PASS_NUMERICAL,
12,3157,9,11,4,1.3600232051658168e-15,2.940677839387525e-15,2.0294095005384395e-16,75,1.2365538470740616,PASS_NUMERICAL,
12,3158,9,11,4,9.43689570931383e-16,2.2408173433100616e-15,4.023575544683525e-16,80,1.3717440420473712,PASS_NUMERICAL,
12,3159,9,11,4,9.549652735252325e-16,2.2509420101661683e-15,2.755204159528117e-16,82,1.609048072595918,PASS_NUMERICAL,
12,3160,9,12,3,1.3877787807814457e-15,2.1370808747607663e-15,4.527072246498668e-16,75,1.4946483180428134,PASS_NUMERICAL,
12,3161,9,12,3,1.7486012637846217e-15,3.358256972234525e-15,5.198671280007138e-16,73,1.735243709211851,PASS_NUMERICAL,
12,3162,9,12,3,1.3322676295501878e-15,3.2467642950806925e-15,3.4213530319378293e-16,81,1.723006238200635,PASS_NUMERICAL,
12,3163,9,12,3,1.3322676295501878e-15,3.1349711880434845e-15,2.4476935145189623e-16,79,1.816476595897114,PASS_NUMERICAL,
12,3164,9,12,3,1.2212453270876722e-15,2.277670783157312e-15,1.7488234191432754e-16,77,1.617942314425099,PASS_NUMERICAL,
12,3165,9,12,3,1.4432899320127037e-15,2.4878628954817467e-15,1.3422333613298092e-16,71,1.7498385483293748,PASS_NUMERICAL,
12,3166,9,12,3,1.9984014443252818e-15,3.005342618426971e-15,5.042204005186273e-16,73,1.7264858009540922,PASS_NUMERICAL,
12,3167,9,12,3,1.1102230246251563e-15,2.6541586704327967e-15,2.0976929888360583e-16,73,1.7744044037378994,PASS_NUMERICAL,
12,3168,9,12,3,6.418476861114186e-16,1.4634848296216154e-15,3.8590151035313087e-16,75,0.9371552488315262,PASS_NUMERICAL,
12,3169,9,12,3,1.1102230246251563e-15,2.753694147099049e-15,2.0979346405517998e-16,75,1.8259480225762488,PASS_NUMERICAL,
12,3170,9,12,3,1.1102230246251563e-15,2.8266172782465266e-15,5.837871853765801e-16,77,1.7899559063198531,PASS_NUMERICAL,
12,3171,9,12,3,9.992007221626409e-16,2.47779766348773e-15,2.415988256814942e-16,75,1.6008091929387895,PASS_NUMERICAL,
12,3172,9,12,3,2.8310687127941488e-15,4.4226354144352115e-15,4.983913185445215e-16,78,1.5100822347570484,PASS_NUMERICAL,
12,3173,9,12,3,9.575673587391977e-16,2.517638297469544e-15,1.9497453455499123e-16,79,1.817886488962864,PASS_NUMERICAL,
12,3174,9,12,3,8.881784197001252e-16,2.626487518270624e-15,2.624764755108198e-16,75,1.655277209335498,PASS_NUMERICAL,
12,3175,9,12,3,1.5543122344752194e-15,3.3321107929359603e-15,3.304431177516201e-16,74,1.5294917882247632,PASS_NUMERICAL,
12,3176,9,12,3,1.7763568394002505e-15,3.567014576133777e-15,4.025951373664716e-16,72,1.485100746154787,PASS_NUMERICAL,
12,3177,9,13,2,7.771561172376097e-16,2.068790860746999e-15,2.318739823081025e-16,73,1.99765434907578,PASS_NUMERICAL,
12,3178,9,13,2,8.326672684688674e-16,1.821082457966702e-15,3.103355510578761e-16,81,1.653961179710401,PASS_NUMERICAL,
12,3179,9,13,2,1.3322676295501878e-15,2.516920305320551e-15,3.8828678018000364e-16,82,2.047163088103476,PASS_NUMERICAL,
12,3180,9,13,2,1.637578961322106e-15,3.428748719476064e-15,2.2315192111463846e-16,81,2.116547760788008,PASS_NUMERICAL,
12,3181,9,13,2,9.853229343548264e-16,2.1220948054452485e-15,2.7647145945613643e-16,77,1.7749708941782234,PASS_NUMERICAL,
12,3182,9,13,2,1.3600232051658168e-15,2.6837769844263898e-15,2.6317009630336647e-16,81,1.9403029972651056,PASS_NUMERICAL,
12,3183,9,13,2,1.7763568394002505e-15,3.1974498323035625e-15,1.0904977134755844e-16,72,2.040874238924884,PASS_NUMERICAL,
12,3184,9,13,2,8.881784197001252e-16,2.360174560825338e-15,9.045508858185855e-17,76,1.4255517704774556,PASS_NUMERICAL,
12,3185,9,14,1,1.2212453270876722e-15,2.769734912470239e-15,6.199541391406074e-16,72,2.285165362777985,PASS_NUMERICAL,
12,3186,9,14,1,1.3322676295501878e-15,2.399053861951378e-15,4.566107569397704e-16,73,2.1012632610994,PASS_NUMERICAL,
12,3187,9,14,1,1.4432899320127037e-15,2.789297368373056e-15,5.409176145793432e-16,78,2.2773020108400264,PASS_NUMERICAL,
12,3188,9,14,1,1.3322676295501878e-15,2.424048448533525e-15,3.99540914301828e-16,80,2.0632401749120737,PASS_NUMERICAL,
12,3189,9,14,1,1.3322676295501878e-15,2.5264339777892205e-15,3.88656224148513e-16,77,2.0416327303127018,PASS_NUMERICAL,
12,3190,9,15,0,4.440892098500626e-16,1.006438877416433e-15,1.0607867801700684e-15,11,1.710699194777535,PASS_NUMERICAL,
12,3191,9,15,0,3.072810835529105e-16,6.784730735476978e-16,1.0421364664542062e-15,11,1.7182872425426128,PASS_NUMERICAL,
12,3192,9,15,0,4.440892098500626e-16,8.270391314542335e-16,9.505268680270329e-16,11,1.6084299723307287,PASS_NUMERICAL,
12,3193,10,0,14,7.2164496600635185e-16,9.499659844176797e-16,4.2070054400044397e-16,11,1.6194096473043025,PASS_NUMERICAL,
12,3194,10,0,14,8.881784197001252e-16,1.6453323207228812e-15,4.798531499357594e-16,11,1.697512175577105,PASS_NUMERICAL,
12,3195,10,0,14,1.5543122344752194e-15,2.249224515772863e-15,4.284929048250797e-16,11,1.5771985884720063,PASS_NUMERICAL,
12,3196,10,1,13,1.3322676295501878e-15,3.1277966722797964e-15,4.735402230682024e-16,72,2.192325951259672,PASS_NUMERICAL,
12,3197,10,1,13,1.27675647831893e-15,2.146791561246508e-15,4.132142801968616e-16,78,2.0910031853404787,PASS_NUMERICAL,
12,3198,10,1,13,1.5543122344752194e-15,3.210927083796618e-15,4.0670152531055093e-16,77,2.262923502332894,PASS_NUMERICAL,
12,3199,10,1,13,1.4432899320127037e-15,2.7179948227389978e-15,3.1652479831288087e-16,78,2.2024914061418444,PASS_NUMERICAL,
12,3200,10,1,13,1.2212453270876722e-15,2.4679271580929804e-15,2.1127686039733435e-16,74,2.035847240914073,PASS_NUMERICAL,
12,3201,10,2,12,4.440892098500626e-16,1.194483698598719e-15,1.1140750594714452e-16,77,0.7272645187706516,PASS_NUMERICAL,
12,3202,10,2,12,8.326672684688674e-16,2.2389854405589444e-15,1.1332567476021303e-16,71,1.906025470277238,PASS_NUMERICAL,
12,3203,10,2,12,1.448494102440634e-15,2.6482736063270937e-15,2.9469987329112154e-16,71,1.5990919205106306,PASS_NUMERICAL,
12,3204,10,2,12,1.2212453270876722e-15,2.707980773776738e-15,3.9022970064721845e-16,72,1.579613523517676,PASS_NUMERICAL,
12,3205,10,2,12,7.771561172376097e-16,2.3599849593619283e-15,3.0958028307833493e-16,78,1.7709016147890062,PASS_NUMERICAL,
12,3206,10,2,12,1.4996684449819497e-15,2.428638573449137e-15,3.4846658582414103e-16,74,1.731483481651958,PASS_NUMERICAL,
12,3207,10,2,12,2.220446049250313e-15,4.415620759505787e-15,2.891110945660649e-16,75,2.0056748491785465,PASS_NUMERICAL,
12,3208,10,2,12,1.7208456881689926e-15,3.2723272502011333e-15,1.4958984534088658e-16,73,1.8703144000073173,PASS_NUMERICAL,
12,3209,10,2,12,2.1094237467877974e-15,3.799448155055923e-15,3.907125542237354e-16,77,1.998098057680016,PASS_NUMERICAL,
12,3210,10,2,12,8.049116928532385e-16,1.858120801304063e-15,1.3374824766334282e-16,79,1.6732267487032746,PASS_NUMERICAL,
12,3211,10,2,12,2.220446049250313e-15,3.511292766900606e-15,1.6124112025341903e-16,70,1.7562136813609843,PASS_NUMERICAL,
12,3212,10,3,11,1.1102230246251563e-15,2.7108633175715748e-15,2.855630403885913e-16,82,1.504785373883309,PASS_NUMERICAL,
12,3213,10,3,11,2.05391259555654e-15,3.948725529619186e-15,7.704368429460955e-16,75,1.9131235834405376,PASS_NUMERICAL,
12,3214,10,3,11,1.2212453270876722e-15,2.893224132464697e-15,6.584335591282513e-16,77,1.888472358840352,PASS_NUMERICAL,
12,3215,10,3,11,7.494005416219808e-16,2.224615671277468e-15,5.900666386308682e-16,78,1.7124866293409915,PASS_NUMERICAL,
12,3216,10,3,11,2.05391259555654e-15,3.6782124672432654e-15,2.8301577119997136e-16,76,1.7814362091786808,PASS_NUMERICAL,
12,3217,10,3,11,1.27675647831893e-15,3.1456760820039104e-15,7.315644642766586e-16,77,2.162785740526419,PASS_NUMERICAL,
12,3218,10,3,11,1.1102230246251563e-15,3.1017019915756632e-15,9.990008674527772e-17,78,1.8540874128251996,PASS_NUMERICAL,
12,3219,10,3,11,9.43689570931383e-16,2.778989860560433e-15,6.865586427849365e-16,81,1.8192883205041603,PASS_NUMERICAL,
12,3220,10,3,11,7.2164496600635185e-16,2.2403931227977527e-15,3.379918969274896e-16,77,1.842069922098699,PASS_NUMERICAL,
12,3221,10,3,11,1.2212453270876722e-15,3.011918430879684e-15,4.464888572115651e-16,79,2.077518636195061,PASS_NUMERICAL,
12,3222,10,3,11,1.5543122344752194e-15,3.2022788145404375e-15,1.9138209189153108e-16,78,2.036794856694842,PASS_NUMERICAL,
12,3223,10,3,11,1.3322676295501878e-15,3.1440851390479962e-15,7.090686635212377e-16,76,1.4125445821689548,PASS_NUMERICAL,
12,3224,10,3,11,2.525757381022231e-15,4.260427977341919e-15,1.6748057118227142e-16,76,1.6727749188517715,PASS_NUMERICAL,
12,3225,10,3,11,8.078400305856331e-16,2.681154258919612e-15,1.0774296494119514e-15,75,1.5629580229992444,PASS_NUMERICAL,
12,3226,10,3,11,1.457167719820518e-15,3.172507447866663e-15,2.771152803758951e-16,77,1.8917758303859675,PASS_NUMERICAL,
12,3227,10,3,11,1.2212453270876722e-15,2.8958126727599304e-15,2.2043914566400162e-16,76,1.736323988489664,PASS_NUMERICAL,
12,3228,10,3,11,8.534839501805891e-16,2.3286509881207538e-15,4.0504924673414063e-16,75,1.7017007475724957,PASS_NUMERICAL,
12,3229,10,3,11,1.7486012637846217e-15,3.463246417451196e-15,3.1587222039252613e-16,75,1.93524333525542,PASS_NUMERICAL,
12,3230,10,4,10,9.43689570931383e-16,2.3246526059105497e-15,2.309860669586416e-16,80,1.0962609332405249,PASS_NUMERICAL,
12,3231,10,4,10,7.181755190543981e-16,1.861870770858723e-15,1.7218094785498962e-16,79,1.188485876910296,PASS_NUMERICAL,
12,3232,10,4,10,1.4710455076283324e-15,2.7344257007308533e-15,2.2950442373113816e-16,78,1.7290313574364402,PASS_NUMERICAL,
12,3233,10,4,10,1.3322676295501878e-15,2.5864120020841084e-15,4.900126345649411e-16,77,2.169496193720784,PASS_NUMERICAL,
12,3234,10,4,10,8.881784197001252e-16,2.3698271902668565e-15,3.9514195929493884e-16,79,1.630040058263318,PASS_NUMERICAL,
12,3235,10,4,10,1.5543122344752194e-15,3.1665591755936096e-15,1.256179848205529e-16,75,1.5761802548458148,PASS_NUMERICAL,
12,3236,10,4,10,6.247172917861478e-16,1.5172235707855161e-15,2.368887145150295e-16,79,1.170692835435199,PASS_NUMERICAL,
12,3237,10,4,10,1.0928757898653885e-15,2.2695774950866585e-15,1.4321251591444924e-16,77,1.5131659638267023,PASS_NUMERICAL,
12,3238,10,4,10,1.6653345369377348e-15,3.288151589316936e-15,1.4600485448546761e-16,78,1.417685082964334,PASS_NUMERICAL,
12,3239,10,4,10,9.575673587391977e-16,2.6543033312491198e-15,1.4791844824577584e-16,75,1.575580261340197,PASS_NUMERICAL,
12,3240,10,4,10,9.992007221626409e-16,2.81058375539593e-15,2.3479264133747795e-16,83,1.2294316534975716,PASS_NUMERICAL,
12,3241,10,4,10,1.5543122344752194e-15,2.867644317297538e-15,1.290996008359759e-16,79,1.603039297576518,PASS_NUMERICAL,
12,3242,10,4,10,1.1518563880486001e-15,2.6148792269949217e-15,1.2970510035852484e-16,73,1.2317814171926438,PASS_NUMERICAL,
12,3243,10,4,10,1.429412144204889e-15,3.1755620691872053e-15,2.1456020131242872e-16,74,1.2828576605212616,PASS_NUMERICAL,
12,3244,10,4,10,1.1379786002407857e-15,2.494757778747475e-15,3.0321781596987034e-16,78,1.5682032097877396,PASS_NUMERICAL,
12,3245,10,4,10,9.367506770274758e-16,2.4780525312437734e-15,2.2896693126533557e-16,74,1.5718167885572274,PASS_NUMERICAL,
12,3246,10,4,10,1.2559397966072085e-15,2.162699402081778e-15,2.5908551743596126e-16,78,2.1694961937207733,PASS_NUMERICAL,
12,3247,10,4,10,9.15933995315754e-16,2.366153678645048e-15,1.0226826721226874e-16,77,1.1172844654609668,PASS_NUMERICAL,
12,3248,10,4,10,1.1102230246251563e-15,2.487179029709959e-15,2.847600193770864e-16,80,1.582586920351699,PASS_NUMERICAL,
12,3249,10,4,10,8.881784197001252e-16,2.6254547464543815e-15,1.5826912179046383e-16,74,1.5750322301372182,PASS_NUMERICAL,
12,3250,10,4,10,8.847089727481716e-16,2.0210760440530936e-15,2.0431854134190767e-16,82,1.3008412460483565,PASS_NUMERICAL,
12,3251,10,4,10,1.6930901125533637e-15,3.404281295436565e-15,2.417342732192329e-16,74,1.5718167885572296,PASS_NUMERICAL,
12,3252,10,4,10,1.304512053934559e-15,3.3609405038323968e-15,2.304841057728241e-16,80,1.5831988179102394,PASS_NUMERICAL,
12,3253,10,4,10,1.6930901125533637e-15,3.0286182814408203e-15,1.7544127589831946e-16,75,1.5761802548458113,PASS_NUMERICAL,
12,3254,10,4,10,9.71445146547012e-16,2.2204271605975584e-15,8.721822842226891e-17,76,1.2499520771136703,PASS_NUMERICAL,
12,3255,10,4,10,7.077671781985373e-16,2.093034849864349e-15,4.2470458470652924e-16,80,1.3790068644114086,PASS_NUMERICAL,
12,3256,10,4,10,1.3322676295501878e-15,3.1686056058567945e-15,4.099155211923396e-16,80,1.639489608997446,PASS_NUMERICAL,
12,3257,10,4,10,1.2212453270876722e-15,2.750872677780568e-15,1.3661794864032103e-16,75,1.2068570573156796,PASS_NUMERICAL,
12,3258,10,4,10,6.071532165918825e-16,1.6946434173459712e-15,4.024925763018952e-16,77,1.1487276746630195,PASS_NUMERICAL,
12,3259,10,4,10,6.730727086790013e-16,2.1791285361152243e-15,2.200761161349671e-16,82,1.4156047696591247,PASS_NUMERICAL,
12,3260,10,4,10,6.661338147750939e-16,1.991177616278557e-15,2.905214482030765e-16,79,1.1189436193006157,PASS_NUMERICAL,
12,3261,10,4,10,1.1102230246251563e-15,2.2270128368117857e-15,2.0513633235173047e-16,83,1.284625199690067,PASS_NUMERICAL,
12,3262,10,4,10,7.771561172376097e-16,1.9137849312770767e-15,3.530345589053281e-16,79,1.4111572713792595,PASS_NUMERICAL,
12,3263,10,4,10,1.1102230246251563e-15,2.141448754124138e-15,1.44251613860424e-16,75,1.2691575492508875,PASS_NUMERICAL,
12,3264,10,5,9,9.43689570931383e-16,2.6269388221880204e-15,1.8254776134270078e-16,73,1.4944049020056818,PASS_NUMERICAL,
12,3265,10,5,9,1.5543122344752194e-15,3.3618216273025828e-15,7.307493701869551e-16,75,1.8797104098821915,PASS_NUMERICAL,
12,3266,10,5,9,6.661338147750939e-16,1.783657516700999e-15,7.517768187346646e-17,80,1.6058614703009768,PASS_NUMERICAL,
12,3267,10,5,9,8.881784197001252e-16,2.289808037598785e-15,2.571551654915154e-16,78,1.6248367537224704,PASS_NUMERICAL,
12,3268,10,5,9,1.033895191682177e-15,3.008569713613558e-15,7.584934245382153e-16,77,1.599045875403581,PASS_NUMERICAL,
12,3269,10,5,9,1.4432899320127037e-15,2.6813120385577167e-15,6.829443013492303e-16,80,1.842922292278808,PASS_NUMERICAL,
12,3270,10,5,9,1.1102230246251563e-15,3.0821947465666e-15,2.401024471524936e-16,76,1.8985321701391211,PASS_NUMERICAL,
12,3271,10,5,9,1.3322676295501878e-15,2.8507391532365026e-15,7.486855980900993e-16,79,1.637465981702401,PASS_NUMERICAL,
12,3272,10,5,9,1.3322676295501878e-15,3.2216243323730018e-15,7.094170587005745e-16,80,1.5430304341328849,PASS_NUMERICAL,
12,3273,10,5,9,1.1345091532888318e-15,2.736586053334994e-15,8.007376730202339e-16,76,1.803165438174197,PASS_NUMERICAL,
12,3274,10,5,9,8.881784197001252e-16,2.384282326089328e-15,5.937533936255311e-16,75,1.4348994678352471,PASS_NUMERICAL,
12,3275,10,5,9,1.9984014443252818e-15,3.93732866056555e-15,6.1234015495969175e-16,81,1.929146052989964,PASS_NUMERICAL,
12,3276,10,5,9,1.1102230246251563e-15,3.0559603473088906e-15,5.242350732512308e-16,83,1.984408496546657,PASS_NUMERICAL,
12,3277,10,5,9,1.3322676295501878e-15,2.9527483767824296e-15,6.161539484844532e-16,83,1.8201297604658475,PASS_NUMERICAL,
12,3278,10,5,9,9.922618282587337e-16,2.676876009704519e-15,5.883456434202245e-16,82,1.989111965324244,PASS_NUMERICAL,
12,3279,10,5,9,1.7208456881689926e-15,3.3902170443345625e-15,7.3622224918189e-16,83,1.4557595190974997,PASS_NUMERICAL,
12,3280,10,5,9,1.3322676295501878e-15,3.04321140502578e-15,5.504888699805601e-16,81,1.8895826474988289,PASS_NUMERICAL,
12,3281,10,5,9,1.3322676295501878e-15,2.723456340022472e-15,2.5774547354129016e-16,82,1.8691502628203187,PASS_NUMERICAL,
12,3282,10,5,9,9.992007221626409e-16,2.8715508617740178e-15,3.943859960117516e-16,84,1.964115259886258,PASS_NUMERICAL,
12,3283,10,5,9,1.3322676295501878e-15,3.550274508097877e-15,2.4422886237169457e-16,78,1.859942710967976,PASS_NUMERICAL,
12,3284,10,5,9,1.0824674490095276e-15,3.0203592780488778e-15,5.859572522770586e-16,81,1.9991752787071648,PASS_NUMERICAL,
12,3285,10,5,9,9.992007221626409e-16,3.0387877576048178e-15,5.216044580905922e-16,77,1.97316210287275,PASS_NUMERICAL,
12,3286,10,5,9,1.4432899320127037e-15,3.16833622353639e-15,7.976302933760259e-16,78,2.060041181385146,PASS_NUMERICAL,
12,3287,10,5,9,1.9984014443252818e-15,3.4541712730138388e-15,4.667163603898007e-16,81,1.8149325861840933,PASS_NUMERICAL,
12,3288,10,5,9,1.9984014443252818e-15,3.4184840349762974e-15,4.881393621392975e-16,83,1.98828932106519,PASS_NUMERICAL,
12,3289,10,5,9,1.1657341758564144e-15,2.9815091513603334e-15,8.16258281801063e-16,80,2.056285655153011,PASS_NUMERICAL,
